Work ID,State,Work Type,Work Category,Recommended Amount (INR),Sanction Date,Completion Date,ratio_disbursed_to_recommended,has_underspend,n_payments,n_vendors,max_payment_share,span_days,ratio_disbursed_to_recommended,n_payments_zscore_by_worktype,n_payments_zscore_by_state,n_vendors_zscore_by_worktype,n_vendors_zscore_by_state,max_payment_share_zscore_by_worktype,max_payment_share_zscore_by_state,span_days_zscore_by_worktype,span_days_zscore_by_state,ratio_disbursed_to_recommended_zscore_by_worktype,ratio_disbursed_to_recommended_zscore_by_state
WS/MP386/2024-2025/142515,Rajasthan,Street lights,Normal/Others,60000.0,2024-12-09,2025-09-29,1.0,False,2,1,0.75,266,1.0,3.4775024451197636,-0.13823623057403897,0.0,-0.3197158184630244,-2.9218522170535226,-1.0015013617421062,4.688832977718995,2.72365711154618,0.07665093134425893,0.12235994882543522
WS/MP386/2024-2025/142516,Rajasthan,Street lights,Normal/Others,59058.0,2024-12-09,2025-09-29,1.0,False,2,1,0.7619628162145687,266,1.0,3.4377582547616443,-0.13781129550604723,0.0,-0.3186532704917919,-2.7455409417388075,-0.9180811521520076,4.595953789984802,2.6567270150350915,0.07658254934990896,0.12198533707524951
WS/MP386/2024-2025/142517,Rajasthan,Street lights,Normal/Others,58256.0,2024-12-09,2025-09-29,1.0,False,2,1,0.7724526229057951,266,1.0,3.399346342395186,-0.1373902552217612,0.0,-0.31760124644891874,-2.5925821707319714,-0.8451279091249345,4.508384010560866,2.594500351635287,0.07651435004759215,0.12161414507465275
WS/MP386/2024-2025/145054,Rajasthan,Street lights,Normal/Others,59780.0,2024-12-09,2025-05-05,1.0,False,1,1,1.0,0,1.0,-0.2974248450643257,-0.3603854049391604,0.0,-0.3165595737511929,0.28285275132973087,0.6333346362278486,-0.2754332950815134,-0.49459299395365336,0.0764463326227282,0.12124632110802636
WS/MP386/2024-2025/145055,Rajasthan,Street lights,Normal/Others,59780.0,2024-12-09,2025-05-05,1.0,False,1,1,1.0,0,1.0,-0.2971392714554492,-0.3591796045166319,0.0,-0.31552808375188585,0.28258327598102667,0.6307100497801044,-0.2751718932735312,-0.4927710236262652,0.07637849627140703,0.12088181454809377
WS/MP386/2024-2025/145056,Rajasthan,Street lights,Normal/Others,59780.0,2024-12-09,2025-05-01,1.0,False,1,1,1.0,0,1.0,-0.2968545188539071,-0.35798582699379056,0.0,-0.3145066116260588,0.2823145693595793,0.6281178246605827,-0.2749112343110497,-0.4909690412787415,0.07631084018124182,0.1205205758266333
WS/MP386/2024-2025/145065,Rajasthan,Street lights,Normal/Others,59988.0,2024-12-09,2024-12-17,1.0,False,2,1,0.8335000333400013,248,1.0,3.3718785887678897,-0.13166194608536072,0.0,-0.3134949962599263,-1.8142151619575597,-0.45888651897323823,4.119022454443669,2.355770652609476,0.07624336356923439,0.12016255640616975
WS/MP386/2024-2025/145067,Rajasthan,Street lights,Normal/Others,59915.0,2024-12-09,2024-12-17,1.0,False,2,1,0.8345155637152633,248,1.0,3.335814679275226,-0.13127203504000837,0.0,-0.31249308014410926,-1.794652111016476,-0.4506411885166686,4.055493334500164,2.3119111821321443,0.0761760656281282,0.11980770875254945
WS/MP386/2024-2025/145068,Rajasthan,Street lights,Normal/Others,60000.0,2024-12-09,2025-09-09,1.0,False,1,1,1.0,0,1.0,-0.30294917507209673,-0.3573175998643665,0.0,-0.31150070927061685,0.2872456826456307,0.6337425183593552,-0.28134717651675273,-0.5035306179345977,0.07610894558902379,0.1194559863084719
WS/MP386/2024-2025/147133,Rajasthan,Street lights,Normal/Others,60000.0,2024-12-09,2025-07-06,1.0,False,1,1,1.0,0,1.0,-0.30265996338319157,-0.35615870043870307,0.0,-0.3105177330334048,0.2869737869167198,0.6311907526894313,-0.28108168801268907,-0.5017162026044358,0.07604200264926476,0.11910734346780413
WS/MP386/2024-2025/147134,Rajasthan,Street lights,Normal/Others,60000.0,2024-12-09,2025-07-06,1.0,False,1,1,1.0,0,1.0,-0.3023715784073823,-0.3550110044446925,0.0,-0.3095440041323634,0.28670266182717036,0.6286695649279971,-0.2808169496642014,-0.49992126109077517,0.07597523605055705,0.11876173555075936
WS/MP386/2024-2025/147139,Rajasthan,Street lights,Normal/Others,60000.0,2024-12-09,2025-07-06,1.0,False,1,1,1.0,0,1.0,-0.30208401621355446,-0.35387433252634204,0.0,-0.30857937848059697,0.2864323037434395,0.626178349219645,-0.2805529579452398,-0.4981454475189966,0.07590864500376233,0.11841911877981513
WS/MP423/2024-2025/138581,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,79609.0,2024-12-09,2026-08-21,1.0,False,1,1,1.0,0,1.0,-0.41038611815351356,-0.12186666955535781,-0.1915649522445029,-0.07001400420139975,0.8688436726173746,0.1169349867019273,-0.7154271918927425,-0.10468147572005555,0.10936867485974608,0.15044852856591348
WS/MP423/2024-2025/138583,West Bengal,Providing drains and gutters for public drainage,Normal/Others,299646.0,2024-12-09,2026-08-21,1.0,False,1,1,1.0,0,1.0,-0.3142502829604115,-0.12156613477096657,-0.33995005182504273,-0.06984302957695718,0.6703668427006365,0.11664694732544106,-0.4803083160616394,-0.1044243079674926,0.3570700003831404,0.15007467330595844
WS/MP423/2024-2025/138680,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,299837.0,2024-12-09,2026-08-21,1.0,False,1,1,1.0,0,1.0,-0.4099403816976991,-0.1212678125181675,-0.19138030815462453,-0.06967330142916206,0.8674274737408233,0.11636102604988363,-0.7144222289903851,-0.1041690262782071,0.10926576917198035,0.1497035912876009
WS/MP423/2024-2025/139236,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,399969.0,2024-12-09,2026-08-21,1.0,False,1,1,1.0,0,1.0,-0.40949609448953095,-0.12097167578182588,-0.19119619695734186,-0.06950480468569188,0.8660181774977413,0.11607719704272862,-0.7134214892488058,-0.10391560771042728,0.10916315341254154,0.14933524839299692
WS/MP423/2024-2025/139239,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,499918.0,2024-12-09,2026-08-21,1.0,False,1,1,1.0,0,1.0,-0.40905324869262805,-0.12067769800636925,-0.19101261609431636,-0.06933752452815121,0.8646157279966779,0.11579543491040178,-0.7124249431722779,-0.10366402971117403,0.10906082622255542,0.14896961108962475
WS/MP428/2024-2025/156721,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,492533.0,2024-12-09,2025-06-18,1.0,False,2,1,0.7613703041217543,190,1.0,0.026543682294258943,0.0,-0.19082956302437165,-0.11867816581938387,-0.3988492699572093,2.296837001793698,1.450714946045924,0.1618588282431686,0.10895878625205957,0.08769262110301072
WS/MP428/2024-2025/156722,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,500000.0,2024-12-09,2025-07-04,1.0,False,2,1,0.75,206,1.0,0.02651916696075009,0.0,-0.1906470352233463,-0.11826247919781667,-0.45860489729283016,2.113023349808745,1.6284612329928545,0.2749145453309414,0.10885703215992577,0.08738739234899129
WS/MP457/2024-2025/149283,Tamil Nadu,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Normal/Others,599667.0,2024-12-09,2025-11-21,1.0,False,1,1,1.0,0,1.0,-0.5765999761251577,-0.33333333333333387,-0.6428243465332252,0.0,0.6969752665935803,0.33279097848316797,-0.3052362938470417,-0.30133457979707307,0.4365642113535585,0.20694913464544193
WS/MP457/2024-2025/149284,Tamil Nadu,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Normal/Others,600000.0,2024-12-09,2025-08-20,1.0,False,1,1,1.0,0,1.0,-0.5573864114332943,-0.3310423554409471,-0.6201736729460423,0.0,0.6712247672546723,0.33050446420793783,-0.2968169865691376,-0.29930099902028223,0.42349710313990685,0.20561335256409985
WS/MP485/2024-2025/134780,West Bengal,Street lights,Normal/Others,227446.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.3017972728967141,-0.12038585308576757,0.0,-0.06917144638660744,0.28616270905594593,0.11551571468869964,-0.28028970935291436,-0.10341427010783043,0.07584222875769267,0.14860664641626353
WS/MP485/2024-2025/134781,West Bengal,Street lights,Normal/Others,227446.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.301511344577763,-0.12009611535381516,0.0,-0.06900655593423256,0.2858938741788287,0.11523801183355634,-0.2800272004072998,-0.1031663070999336,0.07577598653622435,0.14824632197171003
WS/MP485/2024-2025/134782,West Bengal,Street lights,Normal/Others,227446.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.30122622740328314,-0.1198084595746295,0.0,-0.06884283908215307,0.2856257955497769,0.11496230221193021,-0.2797654276512423,-0.10292011925118191,0.07570991757896675,0.14788860590136774
WS/MP485/2024-2025/134783,West Bengal,Street lights,Normal/Others,227446.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.30094191754531074,-0.11952286093343921,0.0,-0.06868028197434699,0.2853584696297994,0.11468856209304454,-0.2795043876501686,-0.10267568548165103,0.07564402114144436,0.14753346688677577
WS/MP485/2024-2025/134784,West Bengal,Street lights,Normal/Others,227446.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.30065841120113207,-0.11923929502757345,0.0,-0.06851887098275593,0.285091892903065,0.1144167681397878,-0.27924407699189635,-0.1024329850602124,0.07557829646958086,0.14718087413297873
WS/MP485/2024-2025/134785,West Bengal,Street lights,Normal/Others,227469.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.30037570459305485,-0.11895773785772325,0.0,-0.06835859270246875,0.2848260618766861,0.11414689740036583,-0.27898449228644695,-0.10219199759714799,0.07551274281831077,0.14683079735803795
WS/MP485/2024-2025/134786,West Bengal,Street lights,Normal/Others,227469.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.300093793968214,-0.11867816581938387,0.0,-0.06819943394704499,0.28456097308053085,0.11387892730014,-0.27872563016585983,-0.10195270303695501,0.07544735944570977,0.14648320678138374
WS/MP485/2024-2025/134787,West Bengal,Street lights,Normal/Others,227469.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.299812675598344,-0.11840055569458005,0.0,-0.06804138174397914,0.28429662306702885,0.11361283563373129,-0.2784674872840097,-0.10171508165133558,0.07538214561866403,0.14613807311426458
WS/MP485/2024-2025/134788,West Bengal,Street lights,Normal/Others,227469.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.2995323457795912,-0.11812488464372368,0.0,-0.0678844233302153,0.2840330084109887,0.11334860055725407,-0.27821006031642387,-0.10147911403236462,0.07531710061311925,0.14579536754826766
WS/MP485/2024-2025/134789,West Bengal,Street lights,Normal/Others,227469.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.2992528008322904,-0.11785113019775874,0.0,-0.06772854614785824,0.28377012570941346,0.11308620058081081,-0.2779533459601032,-0.10124478108583196,0.07525222368209569,0.1454550617457023
WS/MP485/2024-2025/134790,West Bengal,Street lights,Normal/Others,227469.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.2989740371007735,-0.1175792702504431,0.0,-0.06757373783995105,0.28350797158131275,0.1128256145611348,-0.27769734093334375,-0.10101206402475232,0.07518751411925498,0.1451171278298131
WS/MP485/2024-2025/134792,West Bengal,Street lights,Normal/Others,227469.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.2986960509531706,-0.11730928305086512,0.0,-0.06741998624632373,0.2832465426675119,0.11256682169444694,-0.27744204197556066,-0.10078094436303893,0.0751229712044599,0.1447815383751934
WS/MP485/2024-2025/134793,West Bengal,Street lights,Normal/Others,227469.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.2984188387811969,-0.11704114719613212,0.0,-0.06726727939962909,0.2829858356304894,0.11230980150946752,-0.2771874458471138,-0.10055140390933537,0.07505859421681542,0.144448266398324
WS/MP485/2024-2025/134826,West Bengal,Installing community drinking water plants,Normal/Others,312408.0,2024-12-09,2026-08-09,1.0,False,1,1,1.0,0,1.0,-0.7505553499465137,-0.11677484162422969,-0.17541160386140678,-0.06711560552140199,0.7190744044127851,0.11205453386062994,-0.5719549447360169,-0.10032342476100153,0.0,0.14411728534812981
WS/MP485/2024-2025/134827,West Bengal,Installing community drinking water plants,Normal/Others,310393.0,2024-12-09,2026-08-09,1.0,False,1,1,1.0,0,1.0,-0.7419491891959545,-0.11651034560709367,-0.17407765595569674,-0.06696495301824486,0.7110691654607315,0.1118009989214214,-0.5663731061119059,-0.10009698929824867,0.0,0.1437885690982872
WS/MP485/2024-2025/134828,West Bengal,Street lights,Normal/Others,227469.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.2981423969999725,-0.11624763874382087,0.0,-0.06681531047810561,0.2827258471541812,0.11154917717794328,-0.27693354932913483,-0.0998720801784196,0.07499438245021814,0.14346209193665985
WS/MP485/2024-2025/134829,West Bengal,Street lights,Normal/Others,227446.0,2024-12-09,2026-08-08,1.0,False,1,1,1.0,0,1.0,-0.29786672204781856,-0.11598670095405729,0.0,-0.06666666666666342,0.2824665739438164,0.11129904942259652,-0.2766803492233567,-0.09964868033040937,0.07493033520365505,0.14313782855883764
WS/MP710/2024-2025/152563,Puducherry,Construction of rooms and halls in school and colleges,Normal/Others,1528659.0,2024-12-09,2024-12-12,1.0,False,1,1,1.0,0,1.0,-0.6552509280812727,0.0,-0.293610109757352,0.0,0.7741302759556776,0.0,-0.39747946401490714,0.0,0.16931340066661993,0.0
WS/MP18152/2024-2025/137617,Punjab,Fitting of Sitting RCC Benches in Public Places,Normal/Others,150000.0,2024-12-10,2025-04-22,1.0,False,1,1,1.0,0,1.0,0.0,-0.5254015737513335,0.0,-0.37858645799904295,0.0,0.7538016553041236,0.0,-0.3676558160412732,0.0,0.0751645996434092
WS/MP18167/2024-2025/145189,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,399963.0,2024-12-10,2025-03-25,1.0,False,1,1,1.0,0,1.0,-0.4094638457047994,-0.35274850932192775,-0.1904650301839464,-0.3076237151148622,0.8661020863923146,0.6237165163826268,-0.7153001769039434,-0.4963884245541441,0.10875556261374054,0.11807945025644805
WS/MP18253/2024-2025/136910,West Bengal,Construction of common work sheds/ common covered sitting area,Normal/Others,499490.0,2024-12-10,2025-07-03,0.9688522292738594,True,1,1,1.0,0,0.9688522292738594,-1.099638586500356,-0.1157275124715704,-0.2581988897471611,-0.0665190105237742,1.1441974140154552,0.1110505967479143,-0.8524353377674327,-0.09942677294922304,-2.1794669973550596,-2.871130353386272
WS/MP18253/2024-2025/136911,West Bengal,Construction of community centers and community halls,Normal/Others,1116804.0,2024-12-10,2025-08-22,0.9969914147871964,True,2,1,0.6692819755641056,78,0.9969914147871964,-0.06520058630738318,8.66025403784435,-0.24426988710680142,-0.06637233115999425,-1.1283920594060708,-7.873815584131286,0.03649668037541354,3.786885237958669,0.27624245493461624,-0.1336153506013097
WS/MP18253/2024-2025/136912,West Bengal,Street lights,Normal/Others,166450.0,2024-12-10,2025-05-20,1.0,False,1,1,1.0,0,1.0,-0.2975918103860663,-0.13333333333333464,0.0,-0.06622661785324946,0.28220801272573326,0.12907804446935142,-0.2764278423519442,-0.11252666279593682,0.0748664517718445,0.1539228191521802
WS/MP18253/2024-2025/136913,West Bengal,Street lights,Normal/Others,166450.0,2024-12-10,2025-05-20,1.0,False,1,1,1.0,0,1.0,-0.29731765849886654,-0.13303802104754703,0.0,-0.06608186004550894,0.2819501602471952,0.12879246959274857,-0.27617602555732623,-0.11227868253035299,0.0748027314543443,0.15357992991478836
WS/MP18253/2024-2025/136914,West Bengal,Street lights,Normal/Others,166416.0,2024-12-10,2025-05-20,1.0,False,1,1,1.0,0,1.0,-0.29704426289300284,-0.13274466231999527,0.0,-0.06593804733957881,0.2816930132762574,0.12850878180252684,-0.2759248957020304,-0.11203233452899147,0.07473917355892096,0.15323932204698595
WS/MP18253/2024-2025/136915,West Bengal,Street lights,Normal/Others,166500.0,2024-12-10,2025-06-05,0.9954954954954957,True,1,1,1.0,0,0.9954954954954957,-0.29677162009769803,-0.13245323570650283,0.0,-0.06579516949597904,0.2814365686015443,0.1282269604066239,-0.27567444966851873,-0.11178760096349565,-3.906435985673109,-0.27990251453591863
WS/MP18253/2024-2025/136916,West Bengal,Street lights,Normal/Others,133300.0,2024-12-10,2025-08-27,1.0,False,1,1,1.0,0,1.0,-0.29649972666444085,-0.1321637200910169,0.0,-0.06565321642986398,0.28118082303213077,0.12794698502924387,-0.2754246843590247,-0.11154446427694466,0.08029586414765878,0.15440807115212357
WS/MP18253/2024-2025/136917,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,418000.0,2024-12-10,2025-01-20,1.0,False,1,1,1.0,0,1.0,-0.4090243014170648,-0.13187609467915665,-0.19028354541560188,-0.06551217820804209,0.8647096928746544,0.12766883560466782,-0.7143065910812261,-0.11130290717856325,0.1086543762898235,0.154069937370791
WS/MP18253/2024-2025/140132,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,496815.0,2024-12-10,2025-05-21,1.0,False,1,1,1.0,0,1.0,-0.40858616960071714,-0.13159033899195374,-0.19010257844432316,-0.0653720450460585,0.8633239933027693,0.12739249237119482,-0.7133171342025288,-0.1110629126385569,0.10855347187304487,0.15373401531279757
WS/MP18253/2024-2025/140133,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,497613.0,2024-12-10,2025-05-06,1.0,False,1,1,1.0,0,1.0,-0.408149442706988,-0.13130643285972154,-0.18992212681255927,-0.06523280730534338,0.8619449342126306,0.12711793586526765,-0.7123317777497912,-0.11082446388306882,0.10845284805684213,0.1534002809713421
WS/MP18253/2024-2025/140134,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,249484.0,2024-12-10,2025-06-02,1.0,False,1,1,1.0,0,1.0,-0.407714113243469,-0.13102435641608395,-0.18974218807905796,-0.06509445549040974,0.8605724627361371,0.12684514691570334,-0.7113504934799513,-0.1105875443892558,0.1083525035431174,0.15306871070276576
WS/MP18253/2024-2025/140135,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,249664.0,2024-12-10,2025-06-02,1.0,False,1,1,1.0,0,1.0,-0.4072801737735727,-0.13074409009212182,-0.1895627598187265,-0.064956980246163,0.8592065265925805,0.12657410663807406,-0.7103732534215467,-0.11035213788047916,0.10825243704212958,0.15273928122019986
WS/MP18253/2024-2025/141078,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,495485.0,2024-12-10,2025-05-13,1.0,False,1,1,1.0,0,1.0,-0.40684761691599786,-0.1304656146106897,-0.18938383962249516,-0.06482037235521396,0.8578470740802917,0.1263047964291922,-0.7094000298713645,-0.11011822832160792,0.10815264727251293,0.1524119695854304
WS/MP18278/2024-2025/151475,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,400000.0,2024-12-10,2025-02-07,1.0,False,2,1,0.6,58,1.0,0.03187579885052577,0.0,-0.1892054250971809,-0.11785113019775874,-1.2657255112815908,0.30943119222874754,-0.047990606806846345,-0.7805165476681778,0.10805313296109362,0.08708532876585878
WS/MP423/2024-2025/138448,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,235581.0,2024-12-10,2025-01-29,1.0,False,1,1,1.0,0,1.0,-0.4068432653074374,-0.13018891098082294,-0.18902751386535277,-0.06468462273531543,0.8583246552596027,0.12603719796180593,-0.7089858727529633,-0.10988579991443102,0.1079538928429312,0.1520867532030697
WS/MP582/2024-2025/137338,Gujarat,Lighting of public spaces,Normal/Others,192000.0,2024-12-10,2025-07-04,1.0,False,1,1,1.0,0,1.0,-0.3733628347722331,0.0,-0.09712858623572646,0.0,0.46068747167975765,0.0,-0.34608296857833143,0.0,0.1182666022610451,0.0
WS/MP582/2024-2025/137339,Gujarat,Lighting of public spaces,Normal/Others,192000.0,2024-12-10,2025-07-04,1.0,False,1,1,1.0,0,1.0,-0.37139067635410394,0.0,-0.09667364890456699,0.0,0.45809980964808755,0.0,-0.34428615042759486,0.0,0.11771017633501162,0.0
WS/MP013/2024-2025/145805,Sikkim,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,2995995.0,2024-12-11,2025-07-02,1.0,False,1,1,1.0,0,1.0,-0.40641365224313425,-0.8164965809277251,-0.18885010356519918,-0.8164965809277251,0.85697514892143,0.8145989254302712,-0.7080210893793334,-0.3333333333333333,0.10785492566118281,0.7379305671499
WS/MP18048/2024-2025/147774,Chhattisgarh,Construction of common work sheds/ common covered sitting area,Normal/Others,486000.0,2024-12-11,2026-02-20,1.0,False,2,1,0.51440329218107,269,1.0,0.4743416490252571,0.0,-0.255376959227625,-0.11744404390294111,-1.1676509403288136,-0.7019484661281391,0.8827933228052508,0.7290298887266963,0.214492046413056,0.08678637602527224
WS/MP18048/2024-2025/147781,Chhattisgarh,Construction of boundary walls of existing public and community buildings,Normal/Others,583000.0,2024-12-11,2026-01-02,1.0,False,2,1,0.5145797598627787,220,1.0,0.8146130799625568,0.0,-0.16439898730535804,-0.11704114719613212,-2.260894959235758,-0.6963250663504685,1.63136246473835,0.3751353592088039,0.35800303007959267,0.08649048109551931
WS/MP18048/2024-2025/147785,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,899400.0,2024-12-11,2026-01-16,1.0,False,2,1,0.5003335557038026,293,1.0,0.033368662790344075,0.0,-0.18867319185039608,-0.11664236870396122,-1.7952077271621079,-0.8615783995211338,2.63534444116017,0.8968270191150017,0.10775623016706504,0.08619759220195153
WS/MP18049/2024-2025/152167,Chhattisgarh,Construction of buildings for community cultural activities,Normal/Others,1000000.0,2024-12-11,2025-05-27,1.0,False,2,1,0.5,202,1.0,0.30094527745328753,0.0,-0.2786932057166472,-0.11624763874382087,-1.2107580795914368,-0.860538581758455,0.43531261311137753,0.23888855095647465,0.16666666666666285,0.08590765878904076
WS/MP18161/2024-2025/138066,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,399142.0,2024-12-11,2025-01-08,1.0,False,2,2,0.9974946259727114,4,1.0,0.033338499563106576,-0.12236325830872986,0.37293985866404,-0.04673171445471065,0.8438940497513033,0.6047478572409293,-0.6626485402223964,-0.4494276363020255,0.10765780511976973,0.11774268793857677
WS/MP18208/2024-2025/150095,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,2372980.0,2024-12-11,2025-12-23,1.0,False,2,1,0.7498756837394331,135,1.0,0.03330841798539732,0.9677213363769087,-0.18931567307240793,-0.0634847061545123,-0.4688006117089305,-1.3474631540807052,0.8254112990104223,1.344071425661416,0.10755964928642436,0.052145057333982496
WS/MP18208/2024-2025/150096,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,2064410.0,2024-12-11,2025-12-23,1.0,False,2,1,0.7499285510145756,135,1.0,0.03327841768951496,0.9663701416423106,-0.189139252572908,-0.06343870088614999,-0.4680061137966775,-1.3443236804870835,0.8241638917572186,1.3413541289195612,0.10746176144196078,0.05210731882427255
WS/MP18208/2024-2025/150097,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,4016720.0,2024-12-11,2025-12-23,1.0,False,2,1,0.7488249118683902,113,1.0,0.03324849831007207,0.9650245910230165,-0.188963324366986,-0.06339279548854261,-0.4733470080524424,-1.350089872708913,0.5730190773620497,1.038633315612889,0.1073641403691855,0.05206966215072799
WS/MP18208/2024-2025/150098,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,3574102.0,2024-12-11,2025-12-23,1.0,False,2,1,0.7408300042919872,71,1.0,0.033218659483976704,0.9636846453344657,-0.1887878861693538,-0.06334698960087015,-0.5152579349037916,-1.408751978203821,0.09496174775208292,0.46434776544203193,0.10726678485854367,0.0520320870026938
WS/MP18208/2024-2025/150228,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,609588.0,2024-12-11,2025-12-24,1.0,False,2,1,0.7386759581881533,114,1.0,0.03318890085041399,0.9623502657719009,-0.188612935709548,-0.06330128286413733,-0.5261140198767662,-1.4222678587407005,0.5840511545140887,1.0506430523894128,0.10716969370821676,0.051994593073374624
WS/MP18208/2024-2025/150229,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,640622.0,2024-12-11,2025-12-23,1.0,False,2,1,0.7513354208878247,135,1.0,0.033159222050827324,0.9610214139056465,-0.18843847073180606,-0.06325567492115594,-0.45824082951168155,-1.3221064894626882,0.8223920919643597,1.3355660182260582,0.10707286572393446,0.05195718005985347
WS/MP18208/2024-2025/150231,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,626226.0,2024-12-11,2025-12-23,1.0,False,2,1,0.7418503862822687,117,1.0,0.033129622728900895,0.9596980516764613,-0.1882644889949447,-0.06321016541654315,-0.5081863345649442,-1.3922078978405235,0.6162129284439364,1.0874665512128738,0.10697629971898412,0.05191984768546874
WS/MP18208/2024-2025/150232,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,1297410.0,2024-12-11,2025-12-23,1.0,False,2,1,0.7480673033196907,114,1.0,0.03310010253054106,0.9583801413909601,-0.18809098827223847,-0.06316475399669097,-0.47453505786624495,-1.3416678880452042,0.5812791777810924,1.0448688845553564,0.10687999451414942,0.05188259571925579
WS/MP18208/2024-2025/150233,Uttar Pradesh,Construction of culverts and bridges,Normal/Others,1308738.0,2024-12-11,2025-12-23,1.0,False,2,1,0.7078712469569921,92,1.0,0.7977240352174656,0.9570676457171031,0.0,-0.06311944030977978,-0.09136875175553234,-1.6466983254461174,0.0023335777235755552,0.7433844446340745,0.0,0.051845423764343215
WS/MP18208/2024-2025/150234,Uttar Pradesh,Construction of culverts and bridges,Normal/Others,842874.0,2024-12-11,2025-12-23,1.0,False,2,1,0.6430071398572028,92,1.0,0.7637626158259727,0.9557605276797565,0.0,-0.06307422400574979,-0.37952844120780255,-2.1382952049758877,0.002271337442331408,0.7425613893532187,0.0,0.05180833166244524
WS/MP18208/2024-2025/150235,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,640858.0,2024-12-11,2025-12-23,1.0,False,2,1,0.6289817713128337,135,1.0,0.033070661103859006,0.9544587506563155,-0.18791796635130015,-0.06302910473629088,-1.1081500768336654,-2.236812209279625,0.8199711905011676,1.3283325130267867,0.10678394893761499,0.051771319002698477
WS/MP18208/2024-2025/150236,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,638380.0,2024-12-11,2025-12-23,1.0,False,2,1,0.7504621072088724,135,1.0,0.03304129809915298,0.9531622783723952,-0.1877454210339624,-0.06298408215483735,-0.4592095716087842,-1.3034529936126629,0.8187560629269922,1.3257247341008533,0.10668816182490327,0.05173438557099312
WS/MP18208/2024-2025/150237,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,772900.0,2024-12-11,2025-12-24,1.0,False,2,1,0.749618320610687,113,1.0,0.03301201316889084,0.9518710748975856,-0.18757335013616053,-0.06293915591655538,-0.46321282972495603,-1.3073718470300348,0.5666178614483488,1.0233389314415395,0.1065926320188733,0.051697531092788206
